,Ts,is,ip,mp,iref,far,zt,zc1,zc2,zc3,fp,pa,symbol,bool,date
4682,56:855:661:587,247570,2485023,19.44,19.41,19.44,N,2,2,0,1.0,0.0015455950540958854,232,0,8
4683,57:608:166:322,5312,486955,629.94,629.71,629.94,N,64,0,64,1.0,0.0003652474948786238,49,0,8
4684,57:903:427:729,244824,2487769,19.44,19.42,19.44,N,2,2,0,1.0,0.0010298661174047154,232,0,8
4685,45:005:221:041,35695,814790,132.45,132.24,132.45,N,84,0,0,1.0,0.0015880217785842372,505,0,9
4686,45:007:764:151,-769,121539,147.81,147.85,147.77,N,26,2,24,1.0,0.0002705444707473253,485,1,9
4687,45:009:491:892,-14671,209732,17.05,17.07,17.02,N,204,14,26,1.0,0.0011716461628587917,469,1,9
4688,45:010:822:199,-2461,40674,88.96,89.07,88.83,N,0,0,0,1.0,0.0012349837206691303,260,1,9
4689,45:013:601:883,-3722,110048,28.72,28.77,28.72,N,265,15,85,1.0,0.0017379214459506678,508,1,9
4690,45:014:267:376,-7209,79781,454.3,454.81,453.87,N,3,0,3,1.0,0.0011213473758272486,315,1,9
4691,45:016:585:874,-17447,187816,483.63,484.29,483.63,N,149,0,1,1.0,0.001362819798054936,256,1,9
4692,45:018:431:360,-25144,175341,48.91,48.93,48.91,N,0,0,0,1.0,0.00040874718986313356,563,1,9
4693,45:025:835:083,-27433,365985,41.99,42.02,41.99,N,1,0,1,1.0,0.0007139457401237776,397,1,9
4694,45:027:191:407,18714,514677,16.3,16.29,16.32,N,0,0,0,1.0,0.0006138735420504336,374,0,9
4695,45:027:431:840,-58136,3128939,309.23,309.44,309.21,N,37,0,6,1.0,0.0006786452947258905,333,1,9
4696,45:029:035:532,-3362,283660,627.01,627.21,626.96,N,113,15,84,1.0,0.00031887246695691307,49,1,9
4697,45:031:468:351,28322,152789,9.91,9.88,9.91,N,5,0,0,1.0,0.0030364372469634977,543,0,9
4698,45:044:283:127,1012,49997,107.14,107.11,107.25,N,177,12,1,1.0,0.0002800858930071995,530,0,9
4699,45:052:803:968,7061,285343,63.33,63.31,63.36,N,0,0,0,1.0,0.00031590586005364116,298,0,9
4700,45:054:188:489,35695,814790,132.45,132.24,132.45,N,84,0,0,1.0,0.0015880217785842372,505,0,9
4701,45:056:302:994,-9787,112521,147.81,147.86,147.78,N,26,2,24,1.0,0.0003381577167591733,485,1,9
4702,45:058:607:162,-2363,40772,89.0,89.04,88.83,N,0,0,0,1.0,0.00044923629829297224,260,1,9
4703,45:061:028:968,-3722,110048,28.72,28.77,28.72,N,265,15,85,1.0,0.0017379214459506678,508,1,9
4704,45:061:246:382,-7209,79781,454.3,454.81,453.87,N,3,0,3,1.0,0.0011213473758272486,315,1,9
4705,45:063:248:208,-17447,187816,483.63,484.29,483.63,N,149,0,1,1.0,0.001362819798054936,256,1,9
4706,45:064:195:706,-25144,175341,48.91,48.93,48.91,N,0,0,0,1.0,0.00040874718986313356,563,1,9
4707,45:073:656:352,-27433,365985,41.99,42.02,41.99,N,1,0,1,1.0,0.0007139457401237776,397,1,9
4708,45:081:741:077,28322,152789,9.91,9.88,9.91,N,5,0,0,1.0,0.0030364372469634977,543,0,9
4709,45:092:892:634,-42235,327860,14.04,14.09,14.0,N,0,0,0,1.0,0.00354861603974455,19,1,9
4710,45:109:035:881,8509,133900,27.61,27.57,27.61,N,10,0,10,0.0,0.0014508523757707343,62,0,9
4711,45:127:974:267,756,80286,246.4,246.34,246.45,N,1,0,1,1.0,0.00024356580336121732,570,0,9
4712,45:130:248:961,-19394,120789,38.01,38.04,37.99,N,0,0,0,1.0,0.0007886435331230583,536,1,9
4713,45:131:895:183,-19007,966747,224.86,224.9,224.84,N,55,11,33,1.0,0.0001778568252556338,177,1,9
4714,45:142:222:869,1433,16568,115.54,115.46,115.75,N,1,0,1,1.0,0.0006928806513079206,37,0,9
4715,45:162:264:614,-1098,87849,463.65,463.81,462.71,N,11,0,3,1.0,0.00034496884500123974,327,1,9
4716,45:162:536:577,-16818,64087,26.84,26.94,26.79,N,0,0,0,1.0,0.003711952487008219,66,1,9
4717,45:178:783:335,756,80286,246.4,246.34,246.45,N,1,0,1,1.0,0.00024356580336121732,570,0,9
4718,45:185:316:756,-1539,146240,278.4,278.46,278.37,N,110,1,108,1.0,0.000215470803706106,366,1,9
4719,45:193:048:709,1433,16568,115.54,115.46,115.75,N,1,0,1,1.0,0.0006928806513079206,37,0,9
4720,45:203:072:631,9443,72878,41.9,41.77,41.97,N,0,0,0,1.0,0.0031122815417762855,209,0,9
4721,45:212:551:610,-1098,87849,463.65,463.81,462.71,N,11,0,3,1.0,0.00034496884500123974,327,1,9
4722,45:223:061:291,18026,1243443,46.45,46.43,46.46,N,150,0,2,1.0,0.0004307559767392446,439,0,9
4723,45:226:898:095,-29320,789056,181.91,182.11,181.81,N,0,0,0,1.0,0.0010982373290869092,520,1,9
4724,45:228:927:703,756,80286,246.4,246.34,246.45,N,1,0,1,1.0,0.00024356580336121732,570,0,9
4725,45:253:437:678,9443,72878,41.9,41.77,41.97,N,0,0,0,1.0,0.0031122815417762855,209,0,9
4726,45:263:697:539,-2641,361578,48.38,48.38,48.36,N,1,0,1,1.0,0.0,548,1,9
4727,45:283:952:027,-6202,52915,548.0,548.27,547.37,N,127,0,0,1.0,0.0004924580954638806,473,1,9
4728,45:295:198:607,7376,366240,59.02,59.02,59.06,N,88,11,7,0.0,0.0,272,0,9
4729,45:319:372:562,-39310,1435569,76.22,76.25,76.19,N,91,13,77,0.0,0.00039344262295083456,335,1,9
4730,45:330:630:700,31008,145839,54.98,54.93,54.98,N,2,0,2,1.0,0.0009102494083378329,35,0,9
4731,45:334:268:967,-6202,52915,548.0,548.27,547.37,N,127,0,0,1.0,0.0004924580954638806,473,1,9
4732,45:338:284:091,10034,197320,79.3,79.22,79.33,N,2,0,2,1.0,0.0010098459984852095,67,0,9
4733,45:345:581:156,7376,366240,59.02,59.02,59.06,N,88,11,7,0.0,0.0,272,0,9
4734,45:381:260:336,-60426,3130045,309.24,309.48,309.21,N,37,0,6,1.0,0.0007754943776657913,333,1,9
4735,45:382:019:509,-39310,1435569,76.22,76.25,76.19,N,91,13,77,0.0,0.00039344262295083456,335,1,9
4736,45:433:504:403,-60426,3130045,309.24,309.48,309.21,N,37,0,6,1.0,0.0007754943776657913,333,1,9
4737,45:470:697:878,-3939,113128,106.77,106.78,106.77,N,77,0,77,0.0,9.365049634767855e-05,415,1,9
4738,45:473:732:892,-1333,96068,115.53,115.54,115.44,N,11,0,11,1.0,8.655011251519054e-05,358,1,9
4739,45:524:651:258,-1333,96068,115.53,115.54,115.44,N,11,0,11,1.0,8.655011251519054e-05,358,1,9
4740,45:558:856:903,-108875,3730961,48.11,48.13,48.08,N,160,0,3,1.0,0.0004155412424683799,255,1,9
4741,45:609:642:251,-108875,3730961,48.11,48.13,48.08,N,160,0,3,1.0,0.0004155412424683799,255,1,9
4742,45:649:710:597,-2129,168580,213.02,213.19,212.72,N,3,0,3,1.0,0.0007974107603545546,14,1,9
4743,45:663:967:490,31008,145839,54.98,54.93,54.98,N,2,0,2,1.0,0.0009102494083378329,35,0,9
4744,45:699:717:375,-2129,168580,213.02,213.19,212.72,N,3,0,3,1.0,0.0007974107603545546,14,1,9
4745,45:766:919:599,-16816,64089,26.84,26.94,26.79,N,0,0,0,1.0,0.003711952487008219,66,1,9
4746,45:791:016:651,18026,1243443,46.45,46.43,46.46,N,150,0,2,1.0,0.0004307559767392446,439,0,9
4747,45:868:158:667,-9378,298168,116.32,116.43,116.31,N,3,0,3,1.0,0.0009447736837585986,502,1,9
4748,46:022:235:833,-3480,113488,109.86,109.94,109.86,N,0,0,0,1.0,0.0007276696379843396,261,1,9
4749,46:025:381:464,-5297,130721,31.48,31.5,31.46,N,154,13,0,1.0,0.0006349206349206214,215,1,9
4750,46:033:090:404,-13846,49677,8.82,8.85,8.79,N,0,0,0,1.0,0.003389830508474504,475,1,9
4751,46:038:418:975,2219,41367,90.19,90.16,90.32,N,0,0,0,1.0,0.0003327417923691342,269,0,9
4752,46:072:532:598,-3480,113488,109.86,109.94,109.86,N,0,0,0,1.0,0.0007276696379843396,261,1,9
4753,46:075:519:220,-4897,131121,31.49,31.5,31.47,N,154,13,0,1.0,0.00031746031746036706,215,1,9
4754,46:089:102:157,-10647,79516,84.73,84.86,84.48,N,0,0,0,1.0,0.001531934951685075,54,1,9
4755,46:114:926:547,-2053,271878,260.42,260.72,260.38,N,51,0,50,1.0,0.0011506597115680092,77,1,9
4756,46:140:125:636,-10647,79516,84.73,84.86,84.48,N,0,0,0,1.0,0.001531934951685075,54,1,9
4757,46:150:695:405,-13656,49867,8.82,8.85,8.79,N,0,0,0,1.0,0.003389830508474504,475,1,9
4758,46:165:712:451,-2053,271878,260.42,260.72,260.38,N,51,0,50,1.0,0.0011506597115680092,77,1,9
4759,46:181:705:270,-6768,446638,106.64,106.64,106.55,N,0,0,0,1.0,0.0,246,1,9
4760,46:187:790:004,-9378,298168,116.32,116.43,116.31,N,3,0,3,1.0,0.0009447736837585986,502,1,9
4761,46:193:638:917,36441,186062,27.58,27.55,27.58,N,0,0,0,1.0,0.0010889292196006382,184,0,9
4762,46:198:152:879,-2110,36276,52.36,52.49,52.35,N,18,0,3,1.0,0.0024766622213755487,152,1,9
4763,46:211:094:665,7363,166981,74.41,74.41,74.49,N,0,0,0,1.0,0.0,359,0,9
4764,46:223:118:940,7714,153934,198.21,198.2,198.24,N,4,0,4,1.0,5.045408678112678e-05,172,0,9
4765,46:244:558:213,36441,186062,27.58,27.55,27.58,N,0,0,0,1.0,0.0010889292196006382,184,0,9
4766,46:248:721:158,-2110,36276,52.36,52.49,52.35,N,18,0,3,1.0,0.0024766622213755487,152,1,9
4767,46:250:802:831,-19607,221538,36.12,36.15,36.1,N,0,0,0,1.0,0.0008298755186722307,195,1,9
4768,46:253:286:865,-1042,39332,163.59,163.65,163.49,N,160,0,6,1.0,0.0003666361136572091,108,1,9
4769,46:261:999:524,6208,168136,74.41,74.38,74.49,N,0,0,0,1.0,0.0004033342296316367,359,0,9
4770,46:262:387:033,-6526,69084,19.66,19.71,19.64,N,180,15,1,1.0,0.0025367833587012028,208,1,9
4771,46:272:147:584,-25067,540568,41.8,41.8,41.77,N,0,0,0,1.0,0.0,187,1,9
4772,46:272:606:531,8705,115347,52.01,51.96,52.02,N,0,0,0,1.0,0.0009622786759044872,401,0,9
4773,46:294:803:418,36441,186062,27.58,27.55,27.58,N,0,0,0,1.0,0.0010889292196006382,184,0,9
4774,46:301:033:613,-19607,221538,36.12,36.15,36.1,N,0,0,0,1.0,0.0008298755186722307,195,1,9
4775,46:307:176:518,7637,96384,91.11,91.09,91.15,N,1,0,1,1.0,0.0002195630694916678,407,0,9
4776,46:307:680:950,2616,28863,83.5,83.42,83.5,N,0,0,0,1.0,0.000959002637257232,55,0,9
4777,46:327:384:387,-17775,967979,224.86,224.89,224.86,N,55,11,33,0.0,0.00013339855040229764,177,1,9
4778,46:329:335:099,-29297,789079,181.92,182.11,181.81,N,0,0,0,1.0,0.0010433254626326183,520,1,9
4779,46:330:375:098,-10036,149954,49.2,49.31,49.19,N,171,8,0,1.0,0.00223078483066314,40,1,9
4780,46:334:442:015,-161225,1174389,146.99,147.03,146.92,N,72,0,71,1.0,0.0002720533224511463,423,1,9
4781,46:358:400:396,2616,28863,83.5,83.42,83.5,N,0,0,0,1.0,0.000959002637257232,55,0,9
4782,46:379:633:304,-17775,967979,224.86,224.89,224.86,N,55,11,33,0.0,0.00013339855040229764,177,1,9
4783,46:380:876:447,-10036,149954,49.2,49.31,49.19,N,171,8,0,1.0,0.00223078483066314,40,1,9
4784,46:407:105:350,-3094,91748,141.13,141.17,140.96,N,202,15,30,1.0,0.00028334632003961213,320,1,9
4785,46:488:871:245,-3733,109138,181.41,181.45,181.17,N,0,0,0,1.0,0.00022044640396799142,271,1,9
4786,46:492:822:432,901,17100,115.52,115.46,115.61,N,1,0,1,1.0,0.0005196604884808789,37,0,9
4787,46:500:375:061,-4751,375518,102.96,102.99,102.94,N,15,0,15,1.0,0.0002912904165453067,186,1,9
4788,46:503:482:524,-4199,66665,289.91,290.09,289.81,N,5,0,5,1.0,0.0006204970871107243,460,1,9
4789,46:538:945:032,-3733,109138,181.41,181.45,181.17,N,0,0,0,1.0,0.00022044640396799142,271,1,9
4790,46:551:989:827,-5571,193815,138.4,138.5,138.4,N,4,0,4,1.0,0.0007220216606497785,175,1,9
4791,46:554:264:588,-4199,66665,289.91,290.09,289.81,N,5,0,5,1.0,0.0006204970871107243,460,1,9
4792,46:584:767:250,-29297,789079,181.92,182.11,181.81,N,0,0,0,1.0,0.0010433254626326183,520,1,9
4793,46:585:005:531,-10036,149954,49.2,49.31,49.19,N,171,8,0,1.0,0.00223078483066314,40,1,9
4794,46:586:749:745,-17775,967979,224.86,224.89,224.86,N,55,11,33,0.0,0.00013339855040229764,177,1,9
4795,46:594:852:792,-36039,1438840,76.23,76.25,76.2,N,91,13,77,0.0,0.00026229508196716093,335,1,9
4796,46:602:620:440,-5571,193815,138.4,138.5,138.4,N,4,0,4,1.0,0.0007220216606497785,175,1,9
4797,46:604:581:036,-4199,66665,289.91,290.09,289.81,N,5,0,5,1.0,0.0006204970871107243,460,1,9
4798,46:608:366:714,-4421,1029328,127.48,127.5,127.48,N,43,0,43,0.0,0.000156862745098008,25,1,9
4799,46:617:531:631,-1683,235873,82.24,82.27,82.22,N,187,12,11,0.0,0.000364652971921735,351,1,9
4800,46:621:172:199,-4751,375518,102.96,102.99,102.94,N,15,0,15,1.0,0.0002912904165453067,186,1,9
4801,46:622:480:651,-159663,1174809,146.99,147.01,146.92,N,72,0,71,1.0,0.00013604516699531875,423,1,9
4802,46:638:007:592,-17775,967979,224.86,224.89,224.86,N,55,11,33,0.0,0.00013339855040229764,177,1,9
4803,46:647:124:269,-36039,1438840,76.23,76.25,76.2,N,91,13,77,0.0,0.00026229508196716093,335,1,9
4804,46:667:076:803,-10036,149954,49.2,49.31,49.19,N,171,8,0,1.0,0.00223078483066314,40,1,9
4805,46:667:245:701,-29297,789079,181.92,182.11,181.81,N,0,0,0,1.0,0.0010433254626326183,520,1,9
4806,46:673:459:804,-4751,375518,102.96,102.99,102.94,N,15,0,15,1.0,0.0002912904165453067,186,1,9
4807,46:677:311:329,-159663,1174809,146.99,147.01,146.92,N,72,0,71,1.0,0.00013604516699531875,423,1,9
4808,46:699:037:421,-36039,1438840,76.23,76.25,76.2,N,91,13,77,0.0,0.00026229508196716093,335,1,9
4809,46:701:204:931,4582,268730,100.06,100.02,100.07,N,0,0,0,1.0,0.0003999200159968632,171,0,9
4810,46:726:695:418,-4751,375518,102.96,102.99,102.94,N,15,0,15,1.0,0.0002912904165453067,186,1,9
4811,46:732:162:799,-159663,1174809,146.99,147.01,146.92,N,72,0,71,1.0,0.00013604516699531875,423,1,9
4812,46:732:888:798,-10036,149954,49.2,49.31,49.19,N,171,8,0,1.0,0.00223078483066314,40,1,9
4813,46:887:606:157,-106875,3732961,48.11,48.13,48.08,N,160,0,3,1.0,0.0004155412424683799,255,1,9
4814,46:896:522:557,-40956,335879,18.23,18.25,18.2,N,0,0,0,1.0,0.0010958904109588808,478,1,9
4815,46:896:768:798,-19607,221538,36.12,36.15,36.1,N,0,0,0,1.0,0.0008298755186722307,195,1,9
4816,46:947:384:828,-40956,335879,18.23,18.25,18.2,N,0,0,0,1.0,0.0010958904109588808,478,1,9
4817,46:964:465:097,7714,153934,198.21,198.2,198.24,N,4,0,4,1.0,5.045408678112678e-05,172,0,9
4818,46:969:247:561,1524,39087,116.47,116.43,116.74,N,2,0,2,1.0,0.00034355406682119765,552,0,9
4819,46:972:781:225,7637,96384,91.11,91.09,91.15,N,1,0,1,1.0,0.0002195630694916678,407,0,9
4820,46:980:304:305,7824,307946,35.09,35.06,35.17,N,0,0,0,1.0,0.000855675984027414,523,0,9
4821,46:999:858:216,8705,115347,52.01,51.96,52.02,N,0,0,0,1.0,0.0009622786759044872,401,0,9
4822,47:017:913:117,9625,159266,148.69,148.69,148.69,N,26,5,9,0.0,0.0,367,0,9
4823,47:019:967:290,1524,39087,116.47,116.43,116.74,N,2,0,2,1.0,0.00034355406682119765,552,0,9
4824,47:027:473:279,7714,153934,198.21,198.2,198.24,N,4,0,4,1.0,5.045408678112678e-05,172,0,9
4825,47:034:178:188,3735,488310,59.71,59.7,59.71,N,7,0,7,1.0,0.00016750418760465679,176,0,9
4826,47:045:112:318,16722,1462711,43.87,43.84,43.9,N,4,0,4,1.0,0.0006843065693429295,546,0,9
4827,47:061:229:279,7637,96384,91.11,91.09,91.15,N,1,0,1,1.0,0.0002195630694916678,407,0,9
4828,47:063:190:613,8705,115347,52.01,51.96,52.02,N,0,0,0,1.0,0.0009622786759044872,401,0,9
4829,47:068:494:620,12661,157530,148.69,148.67,148.69,N,26,5,9,0.0,0.00013452613170115177,367,0,9
4830,47:083:868:663,3735,488310,59.71,59.7,59.71,N,7,0,7,1.0,0.00016750418760465679,176,0,9
4831,47:109:006:100,-3986,78143,59.94,60.01,59.84,N,0,0,0,1.0,0.001166472254624234,59,1,9
4832,47:125:849:959,8036,284368,63.33,63.29,63.36,N,0,0,0,1.0,0.0006320113762047582,298,0,9
4833,47:127:895:935,2040,41546,90.19,90.16,90.32,N,0,0,0,1.0,0.0003327417923691342,269,0,9
4834,47:128:178:316,7637,96384,91.11,91.09,91.15,N,1,0,1,1.0,0.0002195630694916678,407,0,9
4835,47:128:653:141,16803,230809,42.1,42.09,42.11,N,0,0,0,1.0,0.00023758612497025444,382,0,9
4836,47:128:811:135,7824,307946,35.09,35.06,35.17,N,0,0,0,1.0,0.000855675984027414,523,0,9
4837,47:159:787:765,-1552,80577,59.94,59.95,59.84,N,0,0,0,1.0,0.0001668056713929127,59,1,9
4838,47:169:004:552,-6617,99083,334.98,335.26,334.87,N,1,0,1,1.0,0.0008351727017836089,481,1,9
4839,47:181:387:397,7824,307946,35.09,35.06,35.17,N,0,0,0,1.0,0.000855675984027414,523,0,9
4840,47:185:523:995,-5203,153948,49.2,49.25,49.2,N,171,8,0,1.0,0.0010152284263958815,40,1,9
4841,47:200:112:394,7185,96836,91.11,91.09,91.12,N,1,0,1,1.0,0.0002195630694916678,407,0,9
4842,47:208:975:852,15996,517395,16.3,16.29,16.32,N,0,0,0,1.0,0.0006138735420504336,374,0,9
4843,47:209:249:415,16803,230809,42.1,42.09,42.11,N,0,0,0,1.0,0.00023758612497025444,382,0,9
4844,47:210:241:094,3001,92604,92.13,92.11,92.13,N,10,0,10,1.0,0.00021713169037016633,555,0,9
4845,47:211:380:528,-2238,361981,48.38,48.38,48.36,N,1,0,1,1.0,0.0,548,1,9
4846,47:211:927:452,2402,44547,47.86,47.84,47.86,N,0,0,0,1.0,0.0004180602006688131,235,0,9
4847,47:219:292:907,-6617,99083,334.98,335.26,334.87,N,1,0,1,1.0,0.0008351727017836089,481,1,9
4848,47:219:999:562,5193,74648,30.45,30.44,30.45,N,0,0,0,1.0,0.0003285151116950726,512,0,9
4849,47:232:003:003,7824,307946,35.09,35.06,35.17,N,0,0,0,1.0,0.000855675984027414,523,0,9
4850,47:236:221:447,-1300,67110,139.65,139.7,139.59,N,37,11,22,1.0,0.0003579098067285823,304,1,9
4851,47:252:487:701,15013,1464420,43.87,43.84,43.9,N,4,0,4,1.0,0.0006843065693429295,546,0,9
4852,47:258:914:579,7185,96836,91.11,91.09,91.12,N,1,0,1,1.0,0.0002195630694916678,407,0,9
4853,47:260:437:934,3001,92604,92.13,92.11,92.13,N,10,0,10,1.0,0.00021713169037016633,555,0,9
4854,47:268:450:118,16803,230809,42.1,42.09,42.11,N,0,0,0,1.0,0.00023758612497025444,382,0,9
4855,47:270:240:416,-6616,69085,19.66,19.72,19.64,N,180,15,1,1.0,0.0030425963488843167,208,1,9
4856,47:270:515:889,15996,517395,16.3,16.29,16.32,N,0,0,0,1.0,0.0006138735420504336,374,0,9
4857,47:287:077:887,-1300,67110,139.65,139.7,139.59,N,37,11,22,1.0,0.0003579098067285823,304,1,9
4858,47:328:524:820,-10025,105396,10.58,10.6,10.56,N,0,0,0,1.0,0.0018867924528301486,557,1,9
4859,47:330:882:991,-30906,1443973,76.24,76.25,76.22,N,91,13,77,0.0,0.00013114754098367365,335,1,9
4860,47:334:462:455,15013,1464420,43.87,43.84,43.9,N,4,0,4,1.0,0.0006843065693429295,546,0,9
4861,47:338:041:151,2743,367127,59.05,59.04,59.06,N,88,11,7,0.0,0.00016937669376690398,272,0,9
4862,47:369:254:062,-6616,69085,19.66,19.72,19.64,N,180,15,1,1.0,0.0030425963488843167,208,1,9
4863,47:389:797:232,-9941,211457,76.62,76.68,76.62,N,0,0,0,1.0,0.0007824726134585586,140,1,9
4864,47:391:085:435,16803,230809,42.1,42.09,42.11,N,0,0,0,1.0,0.00023758612497025444,382,0,9
4865,47:395:452:148,-1022,58095,548.0,548.0,547.37,N,127,0,0,1.0,0.0,473,1,9
4866,47:414:663:888,7856,265906,100.01,99.96,100.06,N,0,0,0,1.0,0.0005002000800321266,171,0,9
4867,47:421:438:076,-105794,3734042,48.11,48.13,48.08,N,160,0,3,1.0,0.0004155412424683799,255,1,9
4868,47:494:568:106,-1022,58095,548.0,548.0,547.37,N,127,0,0,1.0,0.0,473,1,9
4869,47:522:971:861,15013,1464420,43.87,43.84,43.9,N,4,0,4,1.0,0.0006843065693429295,546,0,9
4870,47:525:917:385,-16812,64093,26.84,26.94,26.79,N,0,0,0,1.0,0.003711952487008219,66,1,9
4871,47:530:791:859,15137,163598,17.5,17.5,17.56,N,0,0,0,1.0,0.0,430,0,9
4872,47:573:105:379,7792,317574,362.01,361.95,362.07,N,11,0,11,1.0,0.00016576875259014304,425,0,9
4873,47:642:864:512,7685,284719,63.33,63.29,63.35,N,0,0,0,1.0,0.0006320113762047582,298,0,9
4874,47:661:275:830,-2238,361981,48.38,48.38,48.36,N,1,0,1,1.0,0.0,548,1,9
4875,47:726:297:316,-1421,87526,463.61,463.89,462.92,N,11,0,3,1.0,0.0006035913686433696,327,1,9
4876,47:727:299:137,-16812,64093,26.84,26.94,26.79,N,0,0,0,1.0,0.003711952487008219,66,1,9
4877,47:746:202:375,-6616,69085,19.66,19.72,19.64,N,180,15,1,1.0,0.0030425963488843167,208,1,9
4878,47:747:214:090,16803,230809,42.1,42.09,42.11,N,0,0,0,1.0,0.00023758612497025444,382,0,9
4879,47:794:096:502,2402,44547,47.86,47.84,47.86,N,0,0,0,1.0,0.0004180602006688131,235,0,9
4880,47:822:380:154,-6616,69085,19.66,19.72,19.64,N,180,15,1,1.0,0.0030425963488843167,208,1,9
4881,47:826:352:253,-16812,64093,26.84,26.94,26.79,N,0,0,0,1.0,0.003711952487008219,66,1,9
4882,47:826:683:320,-1300,67110,139.65,139.7,139.59,N,37,11,22,1.0,0.0003579098067285823,304,1,9
4883,47:829:580:716,3804,170540,74.41,74.38,74.48,N,0,0,0,1.0,0.0004033342296316367,359,0,9
4884,47:837:501:004,-18402,1928706,63.5,63.52,63.5,N,27,0,27,1.0,0.00031486146095722806,316,1,9
4885,47:840:152:395,1781,65677,168.13,168.07,168.27,N,8,0,8,0.0,0.0003569941095972052,293,0,9
4886,47:873:883:537,1022,129019,109.17,109.12,109.2,N,4,0,4,1.0,0.0004582111436949886,527,0,9
4887,47:907:893:393,7024,117028,52.0,51.96,52.02,N,0,0,0,1.0,0.0007698229407236171,401,0,9
4888,47:974:612:371,15137,163598,17.5,17.5,17.56,N,0,0,0,1.0,0.0,430,0,9
4889,48:004:893:380,6731,180690,78.38,78.34,78.4,N,0,0,0,1.0,0.0005105948429919842,168,0,9
4890,48:011:370:683,-5918,99282,334.98,335.13,334.87,N,1,0,1,1.0,0.0004475875033568384,481,1,9
4891,48:026:782:981,-2238,361981,48.38,48.38,48.36,N,1,0,1,1.0,0.0,548,1,9
4892,48:028:655:743,1940,41646,90.18,90.16,90.32,N,0,0,0,1.0,0.00022182786157952787,269,0,9
4893,48:072:767:966,-820,60732,167.08,167.09,167.02,N,187,15,8,0.0,5.9847986115212787e-05,53,1,9
4894,48:106:527:849,1083,66375,168.08,168.08,168.13,N,8,0,8,0.0,0.0,293,0,9
4895,48:111:091:633,-8202,136753,75.71,75.73,75.64,N,0,0,0,1.0,0.00026409613099181604,120,1,9
4896,48:115:563:962,-15777,225368,36.12,36.15,36.1,N,0,0,0,1.0,0.0008298755186722307,195,1,9
4897,48:127:822:930,-5103,154048,49.2,49.25,49.2,N,171,8,0,1.0,0.0010152284263958815,40,1,9
4898,48:177:876:840,-6616,69085,19.66,19.72,19.64,N,180,15,1,1.0,0.0030425963488843167,208,1,9
4899,48:182:632:236,2423,61784,413.9,413.76,414.15,N,5,0,5,1.0,0.0003383604021654736,564,0,9
4900,48:191:703:893,-5103,154048,49.2,49.25,49.2,N,171,8,0,1.0,0.0010152284263958815,40,1,9
4901,48:207:865:409,7185,318181,362.03,361.98,362.07,N,11,0,11,1.0,0.0001381291784075212,425,0,9
4902,48:220:479:359,9280,73041,41.9,41.77,41.97,N,0,0,0,1.0,0.0031122815417762855,209,0,9
4903,48:233:231:938,2423,61784,413.9,413.76,414.15,N,5,0,5,1.0,0.0003383604021654736,564,0,9
4904,48:261:937:536,-1143,58350,667.65,667.95,667.05,N,0,0,0,1.0,0.0004491354143275218,41,1,9
4905,48:271:500:852,-11267,356467,14.05,14.07,14.02,N,0,0,0,1.0,0.0014214641080312418,19,1,9
4906,48:291:021:637,5819,129156,65.04,65.0,65.14,N,0,0,0,1.0,0.0006153846153847116,72,0,9
4907,48:292:180:403,7185,318181,362.03,361.98,362.07,N,11,0,11,1.0,0.0001381291784075212,425,0,9
4908,48:298:847:924,3001,92604,92.13,92.11,92.13,N,10,0,10,1.0,0.00021713169037016633,555,0,9
4909,48:299:049:490,6642,97379,91.1,91.08,91.11,N,1,0,1,1.0,0.00021958717610887156,407,0,9
4910,48:312:452:787,-1143,58350,667.65,667.95,667.05,N,0,0,0,1.0,0.0004491354143275218,41,1,9
4911,48:324:894:745,-105340,3734496,48.11,48.13,48.08,N,160,0,3,1.0,0.0004155412424683799,255,1,9
4912,48:341:274:921,5819,129156,65.04,65.0,65.14,N,0,0,0,1.0,0.0006153846153847116,72,0,9
4913,48:342:556:713,7185,318181,362.03,361.98,362.07,N,11,0,11,1.0,0.0001381291784075212,425,0,9
4914,48:370:038:842,6642,97379,91.1,91.08,91.11,N,1,0,1,1.0,0.00021958717610887156,407,0,9
4915,48:375:079:855,-105340,3734496,48.11,48.13,48.08,N,160,0,3,1.0,0.0004155412424683799,255,1,9
4916,48:405:277:389,-819,67643,139.7,139.73,139.59,N,37,11,22,1.0,0.00021469977814357074,304,1,9
4917,48:406:618:222,-1650,116013,76.01,76.08,76.01,N,0,0,0,1.0,0.0009200841219767768,355,1,9
